Rhmol03G0163200	15.304164	15.375591	20.658577	20.593462	15.204748	9.502752	10.491889	10.032411	14.544226	12.758749	6.055218	5.160933	5.003719	7.195817	6.692373	2.519686	2.973858	2.317280	5.339653	2.522868	4.004042	2.037677	3.195547	3.432730	4.249995
Rhmol01G0040200	10.014883	6.658644	6.770056	3.118891	5.786109	6.752479	5.580760	8.298045	5.568509	7.821942	8.196400	2.199718	5.811853	4.850575	6.335107	13.102267	3.614009	6.784851	3.012557	8.971931	14.367202	5.887477	9.172437	4.603459	6.155317
Rhmol02G0092900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.240265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhmol13G0094300	15.066581	20.659891	27.792702	11.232533	13.923593	9.897923	19.239441	12.608277	11.046272	12.817188	17.436029	19.104097	25.333975	12.077605	11.158815	9.736481	20.495983	13.957909	8.477859	8.066257	5.763461	8.773395	8.601436	5.902461	5.150616
Rhmol13G0263800	0.103466	0.0	0.0	1.017977	0.723525	0.0	0.0	0.431939	0.046974	0.0	0.099626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108830
Rhmol03G0248300	123.323364	168.369492	104.100342	77.092857	133.184464	105.616737	100.395622	86.766899	52.720085	82.576202	46.436882	51.021465	46.182152	36.946438	68.986351	71.954834	87.781784	49.297314	44.822731	195.420364	115.870300	128.214844	144.328964	103.947845	280.527466
Rhmol01G0206500	6.583089	1.493842	3.015687	11.434141	4.149552	1.206580	0.678424	1.560375	8.243361	3.868333	0.896175	1.651054	2.494636	3.429406	1.169005	0.621218	0.699740	2.840689	7.361381	0.831919	0.056574	0.224731	1.440778	2.200816	0.741766
Rhmol05G0324300	39.702168	11.919736	10.131048	15.751076	21.228588	25.810219	25.339361	32.183090	28.765717	20.346727	26.742186	27.637917	24.758823	18.643375	18.848415	18.218069	35.058239	30.165133	28.168560	21.760279	13.145919	7.514701	7.036013	8.724065	7.233274
Rhmol04G0352000	98.900459	80.076859	88.549454	113.269524	114.211830	79.342728	81.520576	64.426125	87.059570	124.270439	66.266663	77.763451	89.723007	53.514374	65.690216	23.784582	48.228111	48.747242	49.051689	25.599524	5.390129	3.605178	2.738046	3.994218	3.123721
Rhmol05G0286600	9.358665	6.470882	5.702792	5.394688	7.241756	9.329304	8.409344	11.600859	9.474089	10.715717	11.572242	9.360600	10.191527	9.708951	8.092029	18.967993	14.868495	20.368534	22.202909	15.416285	18.214197	10.309885	24.838280	12.128918	19.585812
Rhmol12G0008400	6.692404	4.914507	1.180444	4.698508	6.944438	2.365510	4.248295	2.385669	3.955548	5.411589	3.650073	2.856130	3.191190	1.751031	2.002884	3.449766	2.584596	2.107907	4.046697	2.644010	9.765149	3.544594	5.984860	2.104886	7.278946
Rhmol09G0220000	0.736335	0.300721	1.364191	0.963345	1.277673	1.498081	0.365624	1.474342	1.000110	1.607894	3.411402	0.484392	3.266719	3.805956	1.833392	2.545983	0.143490	2.141401	5.433503	2.295552	0.168618	0.0	0.0	2.108793	0.201636
Rhmol06G0029800	0.000000	0.000000	0.000000	0.000000	0.054148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Rhmol09G0158500	13.067226	12.424205	41.055405	1.555189	0.694750	9.260530	6.526083	18.360649	6.343141	19.909189	198.196045	3.438860	16.945463	1.063921	0.072685	29.784117	7.181101	11.115274	10.997605	22.035101	549.959045	1338.098267	549.167603	1185.932373	876.653259
Rhmol03G0277200	9.779629	6.998658	8.803675	6.486282	13.119122	3.609287	5.568363	6.481503	3.203008	7.289499	3.203096	1.565847	1.796798	0.683043	3.598995	3.492031	2.607775	3.377890	0.770650	3.979964	8.101200	3.511129	13.227649	4.582294	3.670320
Rhmol04G0048200	3.993868	1.699258	2.145640	3.823393	1.716060	1.100177	3.486422	1.869045	3.180439	1.295726	1.071292	1.272111	1.049659	0.478202	0.709975	1.367726	0.161389	0.180295	0.168983	0.832800	2.216199	0.302658	0.166975	0.152800	0.159363
Rhmol01G0127300	2.253205	1.377737	2.427273	1.979679	4.703719	2.523921	4.963058	4.375114	1.564512	2.826970	2.963503	4.628201	7.539536	7.443769	5.255695	5.420231	1.292804	5.277814	6.053144	7.494858	1.512419	0.458198	0.0	2.210733	0.550755
Rhmol13G0199200	68.643555	43.627335	59.641155	65.261848	57.896378	72.583916	52.208549	51.076759	55.834438	56.952579	58.386478	39.446053	51.098305	44.052105	35.135025	26.288687	31.269468	32.635376	29.372536	23.612656	19.633320	10.031288	12.082268	15.097132	12.133597
Rhmol13G0150900	11.064220	7.213916	8.156285	12.566958	9.605101	7.261872	8.202898	14.849402	15.349533	8.556533	13.693974	13.658532	5.875437	11.118258	10.929174	60.983482	8.722460	10.057540	38.692696	80.826096	19.676367	5.429791	36.738567	44.120502	71.753777
Rhmol08G0234200	0.036882	0.0	0.0	0.0	0.0	0.0	0.0	0.076684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhmol03G0167700	58.393269	43.265965	38.974876	68.844162	51.071888	92.762329	60.169857	64.502312	70.032013	60.297657	63.344273	80.019623	57.612541	48.779694	45.131397	51.688267	43.548836	43.660183	62.448997	42.943939	15.933754	15.415331	33.426346	13.236613	25.684267
Rhmol05G0290800	2.032966	5.633669	4.495237	5.622033	4.331670	1.380723	4.082115	2.524021	5.101560	3.406102	1.541727	5.382798	6.298408	3.499107	3.716908	1.463248	2.867069	3.761216	4.379448	1.400865	1.653363	6.125601	14.925508	9.509838	1.655371
Rhmol03G0280400	5.237914	9.835124	7.264562	7.743990	10.706996	4.749430	3.204417	4.513209	4.307509	4.629866	3.168992	3.075698	2.918304	5.111224	3.512844	3.410720	4.940737	4.239277	3.905365	4.066808	4.171129	2.550115	0.577356	4.056514	2.219982
Rhmol10G0061400	5.248257	3.536514	3.025931	1.180943	3.941744	3.901484	4.328260	3.987457	0.726419	2.134563	2.427258	1.345051	2.826436	0.566288	2.058257	0.305338	0.351740	0.260686	0.0	0.389313	0.429129	0.0	0.0	0.0	0.0
